Unnamed: 0,StudentId,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
4.0,993142.0,male,0,2,standard,1,2,2,1,0.0,1,1,64.0,56.0,56.0,0.0,1.0,0.0,1.0
7.0,460469.0,female,1,6,standard,0,1,0,0,1.0,0,0,84.0,93.0,94.0,1.0,0.0,1.0,0.0
9.0,660821.0,female,4,0,standard,1,1,1,1,3.0,0,0,85.0,92.0,93.0,1.0,0.0,0.0,1.0
11.0,555866.0,female,3,5,standard,1,0,1,1,3.0,2,2,94.0,87.0,97.0,0.0,1.0,1.0,0.0
12.0,728632.0,female,3,3,free/reduced,1,0,2,1,1.0,1,2,66.0,77.0,71.0,1.0,0.0,0.0,1.0
13.0,454802.0,female,2,2,free/reduced,0,1,0,1,1.0,2,0,60.0,78.0,70.0,0.0,1.0,0.0,1.0
14.0,801127.0,female,3,0,standard,1,1,0,1,3.0,0,1,79.0,87.0,84.0,1.0,0.0,0.0,1.0
15.0,292681.0,female,2,6,standard,0,2,1,1,0.0,1,2,45.0,70.0,70.0,1.0,0.0,0.0,1.0
16.0,595601.0,female,1,5,standard,1,2,2,1,1.0,1,1,42.0,56.0,52.0,0.0,1.0,0.0,1.0
17.0,178816.0,male,3,6,free/reduced,0,2,1,1,0.0,1,0,57.0,73.0,68.0,0.0,1.0,0.0,1.0
18.0,260803.0,female,2,6,standard,1,2,2,0,2.0,0,1,73.0,82.0,81.0,0.0,1.0,0.0,1.0
19.0,155297.0,female,3,5,standard,1,1,2,0,1.0,1,2,60.0,71.0,77.0,0.0,1.0,0.0,1.0
22.0,562537.0,female,3,5,free/reduced,1,1,1,0,3.0,0,0,62.0,82.0,77.0,0.0,1.0,1.0,0.0
24.0,553537.0,female,4,6,standard,1,1,1,0,1.0,1,2,89.0,85.0,85.0,1.0,0.0,1.0,0.0
25.0,917533.0,male,2,5,standard,1,1,2,0,1.0,1,0,68.0,66.0,71.0,1.0,0.0,1.0,0.0
26.0,256586.0,female,2,6,standard,1,1,2,1,1.0,1,0,71.0,80.0,78.0,1.0,0.0,1.0,0.0
27.0,747149.0,female,2,6,standard,1,1,0,0,1.0,1,0,53.0,67.0,57.0,0.0,1.0,0.0,1.0
28.0,769487.0,male,2,6,free/reduced,1,1,0,1,0.0,1,0,34.0,39.0,37.0,1.0,0.0,0.0,1.0
29.0,420397.0,male,2,3,free/reduced,0,2,2,1,0.0,1,1,62.0,70.0,72.0,0.0,1.0,0.0,1.0
30.0,585134.0,male,0,5,standard,1,1,1,1,0.0,1,1,63.0,54.0,53.0,0.0,1.0,0.0,1.0
31.0,595058.0,male,2,2,free/reduced,1,1,1,0,5.0,1,2,63.0,57.0,57.0,1.0,0.0,0.0,1.0
32.0,871200.0,male,1,3,standard,1,2,1,1,3.0,1,1,75.0,70.0,74.0,1.0,0.0,0.0,1.0
33.0,440948.0,female,1,5,standard,0,1,0,0,1.0,0,0,83.0,98.0,96.0,1.0,0.0,0.0,1.0
34.0,471116.0,female,3,0,free/reduced,1,1,2,1,1.0,0,1,48.0,62.0,56.0,1.0,0.0,1.0,0.0
35.0,895129.0,male,3,5,free/reduced,0,0,2,0,2.0,1,0,85.0,82.0,75.0,1.0,0.0,0.0,1.0
36.0,555035.0,female,2,0,standard,0,2,2,1,2.0,1,0,60.0,57.0,59.0,0.0,1.0,1.0,0.0
37.0,804516.0,male,2,6,standard,1,2,1,1,6.0,1,2,57.0,40.0,42.0,0.0,1.0,0.0,1.0
38.0,327812.0,female,2,0,standard,1,1,1,0,1.0,0,1,66.0,70.0,76.0,0.0,1.0,1.0,0.0
39.0,646016.0,male,1,6,standard,1,1,2,0,2.0,2,0,72.0,68.0,61.0,0.0,1.0,1.0,0.0
40.0,637141.0,male,1,2,standard,1,1,1,1,2.0,0,2,51.0,52.0,46.0,1.0,0.0,0.0,1.0
41.0,239389.0,female,1,1,standard,0,0,0,1,2.0,2,0,64.0,79.0,74.0,1.0,0.0,0.0,1.0
42.0,344098.0,male,2,1,free/reduced,1,0,1,1,3.0,0,2,56.0,44.0,48.0,1.0,0.0,0.0,1.0
43.0,768451.0,female,3,4,free/reduced,0,1,1,1,3.0,0,0,42.0,61.0,65.0,0.0,1.0,0.0,1.0
44.0,323756.0,female,0,6,free/reduced,1,0,1,0,2.0,1,0,36.0,31.0,34.0,0.0,1.0,0.0,1.0
45.0,892927.0,female,2,6,standard,1,1,2,1,1.0,0,0,46.0,53.0,51.0,1.0,0.0,0.0,1.0
46.0,469269.0,male,4,3,standard,1,1,1,0,1.0,1,0,100.0,93.0,95.0,0.0,1.0,0.0,1.0
47.0,572887.0,male,2,3,standard,1,0,1,1,2.0,0,1,53.0,52.0,56.0,0.0,1.0,0.0,1.0
48.0,564862.0,female,0,5,standard,1,1,2,1,2.0,1,0,43.0,54.0,51.0,1.0,0.0,0.0,1.0
49.0,773477.0,female,4,0,free/reduced,1,1,2,1,0.0,1,1,75.0,81.0,84.0,0.0,1.0,1.0,0.0
50.0,898025.0,male,1,6,standard,1,1,2,1,1.0,1,0,51.0,50.0,45.0,0.0,1.0,0.0,1.0
51.0,197822.0,female,2,1,free/reduced,0,1,2,1,6.0,1,2,54.0,75.0,77.0,0.0,1.0,1.0,0.0
52.0,802488.0,female,3,0,standard,1,0,0,1,1.0,1,1,58.0,68.0,68.0,1.0,0.0,1.0,0.0
53.0,671167.0,female,0,2,standard,1,0,2,1,3.0,0,1,33.0,40.0,33.0,0.0,1.0,0.0,1.0
54.0,503435.0,female,1,2,standard,0,2,2,1,1.0,1,1,59.0,67.0,73.0,0.0,1.0,1.0,0.0
55.0,452133.0,male,3,6,standard,1,1,0,1,3.0,1,2,68.0,55.0,56.0,1.0,0.0,1.0,0.0
56.0,181199.0,female,2,6,standard,1,1,0,1,3.0,0,1,79.0,90.0,84.0,0.0,1.0,1.0,0.0
57.0,811895.0,male,3,3,free/reduced,0,1,1,1,2.0,1,0,87.0,94.0,89.0,0.0,1.0,1.0,0.0
58.0,613759.0,female,0,3,standard,1,2,1,0,3.0,0,0,51.0,55.0,55.0,1.0,0.0,1.0,0.0
59.0,815058.0,female,3,0,standard,0,1,1,0,1.0,2,0,71.0,76.0,82.0,0.0,1.0,0.0,1.0
60.0,287890.0,male,2,2,standard,0,2,1,1,4.0,0,0,78.0,76.0,67.0,1.0,0.0,0.0,1.0
62.0,651471.0,female,3,5,standard,0,1,1,1,1.0,0,0,65.0,74.0,76.0,0.0,1.0,1.0,0.0
64.0,798577.0,female,4,0,standard,0,1,2,1,2.0,0,0,83.0,83.0,81.0,1.0,0.0,0.0,1.0
65.0,751507.0,female,3,2,standard,0,0,1,0,3.0,0,0,85.0,100.0,99.0,0.0,1.0,0.0,1.0
66.0,214211.0,male,0,0,free/reduced,0,1,2,1,3.0,1,0,39.0,45.0,42.0,1.0,0.0,1.0,0.0
67.0,747029.0,male,2,5,free/reduced,1,1,0,1,1.0,1,0,63.0,63.0,62.0,0.0,1.0,0.0,1.0
68.0,896553.0,female,4,1,standard,1,1,2,1,3.0,1,0,78.0,88.0,87.0,0.0,1.0,0.0,1.0
69.0,638557.0,female,2,2,standard,0,1,2,1,6.0,1,0,68.0,87.0,85.0,1.0,0.0,1.0,0.0
70.0,667892.0,male,2,5,free/reduced,0,1,2,1,1.0,0,0,57.0,64.0,61.0,0.0,1.0,0.0,1.0
71.0,928417.0,female,4,0,standard,1,0,0,0,1.0,1,0,86.0,84.0,80.0,1.0,0.0,0.0,1.0
72.0,694690.0,male,2,2,free/reduced,0,1,1,1,3.0,0,2,68.0,59.0,53.0,1.0,0.0,0.0,1.0
73.0,661483.0,male,3,5,free/reduced,1,1,0,1,2.0,1,1,55.0,59.0,52.0,0.0,1.0,1.0,0.0
75.0,705172.0,male,4,3,standard,1,3,2,1,4.0,0,0,76.0,68.0,64.0,0.0,1.0,0.0,1.0
77.0,160535.0,female,4,2,standard,1,2,2,1,1.0,0,0,81.0,94.0,88.0,1.0,0.0,1.0,0.0
78.0,611858.0,male,4,6,standard,1,1,0,0,3.0,2,2,95.0,85.0,82.0,0.0,1.0,0.0,1.0
79.0,906019.0,male,2,4,standard,1,1,1,0,3.0,1,1,67.0,73.0,61.0,1.0,0.0,0.0,1.0
80.0,291034.0,male,3,0,free/reduced,1,1,2,0,3.0,1,2,52.0,65.0,60.0,0.0,1.0,1.0,0.0
81.0,190888.0,male,1,1,standard,1,1,1,0,3.0,1,1,89.0,80.0,82.0,0.0,1.0,1.0,0.0
82.0,341385.0,female,2,6,standard,1,1,2,1,2.0,1,1,68.0,72.0,69.0,1.0,0.0,0.0,1.0
83.0,656338.0,male,2,2,free/reduced,1,2,1,1,2.0,1,2,53.0,57.0,47.0,1.0,0.0,0.0,1.0
84.0,398038.0,female,0,2,standard,1,1,1,1,4.0,1,0,89.0,92.0,96.0,0.0,1.0,0.0,1.0
85.0,723413.0,female,2,1,free/reduced,0,2,2,0,4.0,0,1,44.0,58.0,56.0,0.0,1.0,0.0,1.0
86.0,688782.0,male,3,6,standard,1,0,2,1,1.0,1,0,80.0,78.0,77.0,1.0,0.0,0.0,1.0
87.0,555646.0,female,1,1,standard,1,1,0,1,0.0,1,0,53.0,56.0,57.0,0.0,1.0,1.0,0.0
88.0,116484.0,male,2,0,standard,1,1,2,1,0.0,0,0,74.0,63.0,65.0,0.0,1.0,0.0,1.0
89.0,507655.0,male,3,2,standard,1,0,0,0,1.0,0,0,69.0,71.0,63.0,0.0,1.0,0.0,1.0
90.0,669179.0,female,0,5,standard,0,2,1,1,0.0,1,0,59.0,71.0,76.0,0.0,1.0,0.0,1.0
91.0,562747.0,male,2,2,standard,1,2,1,0,3.0,2,1,76.0,83.0,77.0,0.0,1.0,1.0,0.0
92.0,722664.0,female,3,5,standard,1,0,2,1,2.0,1,1,80.0,86.0,88.0,0.0,1.0,0.0,1.0
93.0,440416.0,male,3,6,standard,1,2,2,1,1.0,1,0,49.0,38.0,40.0,1.0,0.0,0.0,1.0
94.0,907696.0,female,4,2,free/reduced,1,0,2,0,2.0,1,0,80.0,87.0,84.0,1.0,0.0,0.0,1.0
95.0,272264.0,female,1,2,standard,1,1,0,0,2.0,2,0,33.0,44.0,40.0,1.0,0.0,0.0,1.0
96.0,498211.0,female,2,2,standard,1,1,2,1,6.0,1,0,85.0,88.0,84.0,1.0,0.0,1.0,0.0
97.0,427205.0,male,4,2,free/reduced,0,1,2,1,3.0,1,0,93.0,87.0,88.0,0.0,1.0,0.0,1.0
98.0,298132.0,male,1,6,standard,1,1,1,1,2.0,0,2,47.0,41.0,40.0,0.0,1.0,1.0,0.0
99.0,372374.0,female,4,6,standard,0,2,1,1,3.0,0,2,71.0,83.0,92.0,0.0,1.0,1.0,0.0
100.0,419619.0,female,2,0,standard,1,2,1,1,4.0,2,1,56.0,58.0,59.0,0.0,1.0,1.0,0.0
101.0,610815.0,male,2,6,standard,1,0,2,1,6.0,1,0,63.0,58.0,59.0,0.0,1.0,1.0,0.0
102.0,278868.0,female,3,4,standard,1,1,0,1,1.0,0,0,73.0,79.0,78.0,0.0,1.0,0.0,1.0
103.0,722022.0,female,2,2,free/reduced,1,0,0,1,1.0,1,1,28.0,47.0,41.0,1.0,0.0,1.0,0.0
104.0,514750.0,female,4,5,standard,0,3,2,1,2.0,0,0,68.0,78.0,82.0,0.0,1.0,1.0,0.0
106.0,141150.0,male,2,5,free/reduced,0,0,2,1,0.0,1,0,81.0,89.0,85.0,0.0,1.0,0.0,1.0
107.0,660722.0,male,2,5,standard,0,1,2,1,2.0,0,0,70.0,71.0,72.0,1.0,0.0,1.0,0.0
108.0,726625.0,female,1,1,standard,1,2,2,1,2.0,0,0,53.0,70.0,65.0,0.0,1.0,0.0,1.0
109.0,899476.0,female,2,1,free/reduced,1,0,2,1,3.0,1,0,69.0,78.0,73.0,1.0,0.0,0.0,1.0
110.0,408469.0,female,2,4,standard,1,0,1,0,4.0,1,1,68.0,75.0,67.0,0.0,1.0,0.0,1.0
111.0,976550.0,male,1,6,free/reduced,1,1,1,1,2.0,1,1,75.0,67.0,53.0,0.0,1.0,0.0,1.0
112.0,744252.0,female,2,5,free/reduced,1,1,2,0,1.0,1,0,51.0,59.0,65.0,0.0,1.0,0.0,1.0
113.0,298711.0,male,3,0,standard,0,3,2,1,4.0,0,0,64.0,51.0,57.0,1.0,0.0,1.0,0.0
114.0,235198.0,female,4,3,standard,1,1,0,0,3.0,1,0,86.0,90.0,95.0,0.0,1.0,0.0,1.0
115.0,751232.0,male,2,1,standard,1,2,2,0,3.0,0,2,69.0,82.0,73.0,1.0,0.0,0.0,1.0
116.0,211511.0,female,4,0,standard,1,1,1,1,0.0,1,0,99.0,100.0,99.0,1.0,0.0,0.0,1.0
117.0,108465.0,male,2,6,standard,1,2,1,0,1.0,1,1,45.0,51.0,42.0,0.0,1.0,0.0,1.0
118.0,545322.0,male,1,6,standard,0,1,0,1,2.0,1,0,50.0,48.0,41.0,1.0,0.0,0.0,1.0
119.0,106156.0,female,3,3,free/reduced,0,1,2,1,5.0,1,1,46.0,65.0,62.0,0.0,1.0,0.0,1.0
120.0,398638.0,female,2,2,standard,1,1,2,1,3.0,1,0,66.0,79.0,81.0,0.0,1.0,0.0,1.0
121.0,771062.0,male,2,2,standard,1,3,2,1,1.0,0,0,71.0,68.0,63.0,0.0,1.0,0.0,1.0
122.0,295872.0,male,4,6,standard,0,2,1,1,5.0,2,0,85.0,77.0,78.0,0.0,1.0,1.0,0.0
123.0,431790.0,female,4,6,free/reduced,1,2,2,0,4.0,1,0,50.0,62.0,56.0,0.0,1.0,0.0,1.0
125.0,164298.0,male,3,5,free/reduced,1,2,2,1,1.0,0,0,56.0,55.0,51.0,1.0,0.0,0.0,1.0
126.0,305784.0,female,3,5,free/reduced,0,2,2,1,1.0,1,1,69.0,81.0,86.0,1.0,0.0,0.0,1.0
127.0,790694.0,female,2,3,standard,0,2,1,0,2.0,0,0,66.0,78.0,78.0,0.0,1.0,0.0,1.0
128.0,768817.0,male,3,0,standard,0,1,2,1,4.0,2,0,69.0,58.0,63.0,1.0,0.0,0.0,1.0
129.0,897507.0,male,0,5,standard,0,1,1,1,2.0,1,0,96.0,93.0,91.0,0.0,1.0,1.0,0.0
130.0,909631.0,female,4,1,free/reduced,1,1,2,0,2.0,1,0,47.0,48.0,48.0,1.0,0.0,1.0,0.0
131.0,311218.0,male,1,1,standard,0,1,1,0,3.0,1,1,74.0,81.0,75.0,0.0,1.0,0.0,1.0
132.0,903495.0,male,3,4,standard,1,1,2,1,2.0,0,1,45.0,41.0,42.0,0.0,1.0,0.0,1.0
133.0,496049.0,male,2,5,free/reduced,1,0,2,1,1.0,1,1,71.0,78.0,72.0,1.0,0.0,1.0,0.0
134.0,629037.0,female,0,4,standard,1,2,1,0,1.0,2,0,57.0,56.0,59.0,0.0,1.0,0.0,1.0
135.0,803495.0,female,1,5,free/reduced,1,2,1,0,2.0,2,0,59.0,81.0,71.0,0.0,1.0,0.0,1.0
136.0,605285.0,male,4,2,standard,0,1,2,1,0.0,1,0,92.0,84.0,84.0,1.0,0.0,0.0,1.0
137.0,741352.0,male,2,5,standard,1,2,2,1,2.0,1,0,79.0,62.0,67.0,1.0,0.0,0.0,1.0
138.0,479698.0,male,2,2,standard,1,0,1,1,1.0,1,0,66.0,63.0,62.0,0.0,1.0,0.0,1.0
139.0,365991.0,male,1,4,free/reduced,1,0,2,0,1.0,0,0,66.0,68.0,60.0,0.0,1.0,1.0,0.0
140.0,189591.0,male,4,5,free/reduced,1,2,1,0,2.0,0,0,63.0,58.0,56.0,0.0,1.0,1.0,0.0
141.0,526636.0,female,2,0,standard,1,1,2,0,2.0,1,0,62.0,84.0,73.0,0.0,1.0,0.0,1.0
143.0,719064.0,female,1,2,free/reduced,0,2,2,0,2.0,1,1,30.0,45.0,40.0,0.0,1.0,0.0,1.0
145.0,830915.0,male,2,2,standard,1,0,2,1,3.0,1,0,60.0,56.0,57.0,1.0,0.0,0.0,1.0
146.0,239749.0,male,3,2,free/reduced,0,1,1,1,1.0,0,0,49.0,43.0,46.0,0.0,1.0,1.0,0.0
147.0,305762.0,male,2,5,free/reduced,1,1,1,1,1.0,2,0,82.0,74.0,71.0,1.0,0.0,0.0,1.0
148.0,853364.0,male,2,1,free/reduced,1,3,1,0,1.0,2,0,64.0,64.0,61.0,0.0,1.0,0.0,1.0
149.0,144290.0,male,4,3,free/reduced,1,1,2,1,1.0,1,2,91.0,84.0,82.0,0.0,1.0,0.0,1.0
150.0,671666.0,female,3,4,standard,1,0,1,1,3.0,1,2,76.0,84.0,88.0,1.0,0.0,1.0,0.0
151.0,825318.0,male,4,4,standard,0,0,2,0,2.0,0,1,84.0,74.0,77.0,1.0,0.0,0.0,1.0
152.0,734077.0,male,4,4,standard,1,0,2,0,2.0,1,0,99.0,100.0,98.0,0.0,1.0,0.0,1.0
154.0,496347.0,male,1,5,standard,0,2,2,1,3.0,0,0,82.0,76.0,76.0,0.0,1.0,1.0,0.0
155.0,212854.0,male,0,1,standard,1,1,1,1,2.0,1,2,100.0,85.0,88.0,0.0,1.0,1.0,0.0
156.0,506777.0,female,1,2,standard,0,2,2,0,2.0,2,0,67.0,66.0,78.0,0.0,1.0,1.0,0.0
157.0,484468.0,female,1,0,standard,1,1,2,1,1.0,0,2,67.0,66.0,67.0,1.0,0.0,1.0,0.0
158.0,385258.0,female,2,1,free/reduced,1,2,1,0,3.0,1,0,59.0,65.0,64.0,1.0,0.0,0.0,1.0
159.0,166760.0,female,2,5,standard,1,1,2,0,5.0,0,1,64.0,77.0,78.0,0.0,1.0,1.0,0.0
160.0,198270.0,female,2,0,standard,0,1,2,0,2.0,0,0,58.0,68.0,69.0,0.0,1.0,0.0,1.0
161.0,900089.0,female,4,2,free/reduced,1,1,1,0,2.0,1,0,66.0,73.0,71.0,1.0,0.0,1.0,0.0
163.0,141562.0,male,2,2,free/reduced,1,2,2,1,3.0,0,0,74.0,72.0,70.0,0.0,1.0,0.0,1.0
164.0,245690.0,male,1,6,standard,1,1,2,1,1.0,0,0,28.0,24.0,24.0,1.0,0.0,0.0,1.0
165.0,756534.0,male,2,1,standard,1,0,2,1,2.0,1,1,93.0,92.0,89.0,1.0,0.0,0.0,1.0
166.0,135127.0,male,0,4,free/reduced,1,1,1,1,1.0,1,0,77.0,71.0,70.0,0.0,1.0,0.0,1.0
167.0,753772.0,female,3,5,free/reduced,0,2,1,1,1.0,1,0,58.0,77.0,78.0,1.0,0.0,0.0,1.0
168.0,593037.0,male,1,6,standard,1,1,2,0,1.0,2,0,69.0,63.0,61.0,1.0,0.0,0.0,1.0
169.0,622187.0,male,1,6,standard,0,2,2,1,2.0,0,1,68.0,81.0,79.0,0.0,1.0,1.0,0.0
170.0,836514.0,male,2,4,standard,1,2,1,1,3.0,0,2,76.0,66.0,67.0,0.0,1.0,0.0,1.0
171.0,722201.0,female,3,1,free/reduced,0,1,1,0,2.0,1,2,76.0,92.0,93.0,1.0,0.0,0.0,1.0
174.0,996264.0,male,2,4,standard,1,2,2,0,2.0,1,2,75.0,64.0,60.0,0.0,1.0,0.0,1.0
175.0,429796.0,male,2,0,standard,0,0,2,1,4.0,0,1,69.0,65.0,65.0,1.0,0.0,1.0,0.0
176.0,456036.0,female,1,5,standard,1,0,0,0,3.0,1,1,79.0,92.0,84.0,1.0,0.0,1.0,0.0
177.0,688504.0,male,4,6,standard,0,1,2,1,3.0,1,0,97.0,91.0,82.0,1.0,0.0,0.0,1.0
178.0,105374.0,male,2,4,standard,0,1,1,1,1.0,2,2,77.0,79.0,70.0,0.0,1.0,0.0,1.0
179.0,501748.0,male,1,2,standard,1,2,2,1,1.0,0,1,70.0,65.0,62.0,0.0,1.0,1.0,0.0
180.0,889954.0,male,2,6,standard,0,1,0,1,1.0,1,1,70.0,73.0,66.0,1.0,0.0,1.0,0.0
181.0,250801.0,male,0,3,standard,1,2,1,1,2.0,1,0,73.0,77.0,77.0,1.0,0.0,0.0,1.0
182.0,472414.0,female,1,6,standard,1,1,1,1,2.0,0,2,61.0,61.0,61.0,1.0,0.0,0.0,1.0
183.0,264972.0,female,2,2,standard,0,2,0,0,2.0,0,0,60.0,71.0,76.0,0.0,1.0,1.0,0.0
184.0,412429.0,male,1,1,free/reduced,1,1,1,1,1.0,1,1,63.0,58.0,51.0,1.0,0.0,0.0,1.0
185.0,972816.0,female,4,6,standard,1,2,0,1,3.0,2,1,56.0,65.0,60.0,0.0,1.0,0.0,1.0
186.0,177598.0,male,0,2,standard,1,1,1,0,1.0,0,1,55.0,54.0,46.0,1.0,0.0,0.0,1.0
187.0,965735.0,male,2,2,free/reduced,0,2,0,1,1.0,0,0,47.0,44.0,43.0,1.0,0.0,0.0,1.0
188.0,901525.0,male,1,1,standard,1,1,1,0,2.0,1,0,85.0,74.0,73.0,0.0,1.0,1.0,0.0
189.0,718972.0,male,3,0,free/reduced,0,1,2,1,3.0,1,1,76.0,81.0,86.0,0.0,1.0,0.0,1.0
190.0,296650.0,female,2,5,standard,1,1,2,1,4.0,1,2,62.0,68.0,73.0,0.0,1.0,0.0,1.0
191.0,200979.0,male,4,6,standard,1,1,0,0,1.0,1,0,60.0,55.0,49.0,1.0,0.0,0.0,1.0
192.0,903396.0,male,1,1,free/reduced,1,1,1,0,2.0,1,0,73.0,64.0,68.0,0.0,1.0,1.0,0.0
193.0,228827.0,male,2,2,standard,0,2,1,0,2.0,0,0,80.0,76.0,74.0,1.0,0.0,1.0,0.0
194.0,358490.0,female,2,6,standard,1,0,2,1,2.0,1,0,60.0,56.0,58.0,0.0,1.0,0.0,1.0
195.0,962701.0,female,3,5,standard,0,2,1,0,1.0,1,0,85.0,76.0,88.0,1.0,0.0,1.0,0.0
196.0,849344.0,male,1,4,free/reduced,0,1,2,1,1.0,0,0,61.0,63.0,61.0,1.0,0.0,0.0,1.0
197.0,753707.0,male,4,6,standard,0,1,2,0,1.0,0,0,64.0,75.0,66.0,1.0,0.0,0.0,1.0
198.0,356628.0,male,2,3,standard,1,1,2,1,3.0,0,0,66.0,71.0,69.0,0.0,1.0,1.0,0.0
199.0,931671.0,male,2,6,standard,0,0,2,0,2.0,0,0,56.0,61.0,56.0,0.0,1.0,0.0,1.0
200.0,312346.0,male,0,3,standard,1,2,2,1,7.0,1,0,80.0,78.0,78.0,1.0,0.0,0.0,1.0
201.0,170141.0,female,4,5,standard,1,0,2,0,1.0,0,2,65.0,72.0,77.0,0.0,1.0,1.0,0.0
202.0,551678.0,female,2,5,free/reduced,1,2,2,0,1.0,1,1,68.0,94.0,93.0,0.0,1.0,1.0,0.0
203.0,347668.0,female,1,5,free/reduced,1,1,2,1,1.0,0,0,65.0,70.0,66.0,1.0,0.0,1.0,0.0
204.0,161856.0,male,3,1,free/reduced,1,2,1,1,4.0,1,0,65.0,60.0,62.0,0.0,1.0,0.0,1.0
205.0,719586.0,male,3,0,free/reduced,1,1,1,1,0.0,1,1,56.0,56.0,58.0,0.0,1.0,1.0,0.0
206.0,627600.0,male,3,6,standard,1,2,2,0,2.0,2,1,63.0,66.0,61.0,1.0,0.0,0.0,1.0
207.0,121817.0,female,4,5,standard,0,1,2,0,1.0,1,0,82.0,83.0,83.0,1.0,0.0,0.0,1.0
208.0,785186.0,female,2,6,standard,0,1,1,1,3.0,0,0,61.0,82.0,76.0,1.0,0.0,0.0,1.0
209.0,882162.0,male,2,5,standard,0,1,1,0,2.0,2,0,70.0,59.0,61.0,1.0,0.0,0.0,1.0
210.0,886293.0,female,4,4,standard,1,2,1,1,5.0,0,0,75.0,75.0,69.0,1.0,0.0,1.0,0.0
211.0,337457.0,female,2,0,free/reduced,1,1,2,1,2.0,1,2,54.0,74.0,75.0,0.0,1.0,0.0,1.0
212.0,320794.0,female,2,2,free/reduced,0,0,2,1,2.0,0,1,41.0,60.0,57.0,1.0,0.0,1.0,0.0
213.0,114542.0,female,2,5,free/reduced,0,1,1,1,1.0,0,0,61.0,64.0,74.0,0.0,1.0,0.0,1.0
214.0,459989.0,male,3,0,standard,1,0,0,1,0.0,1,0,64.0,68.0,63.0,0.0,1.0,1.0,0.0
215.0,398257.0,female,1,3,free/reduced,1,2,1,1,1.0,1,2,56.0,78.0,71.0,1.0,0.0,1.0,0.0
216.0,162595.0,female,2,1,standard,1,0,0,1,3.0,0,0,81.0,94.0,96.0,0.0,1.0,0.0,1.0
217.0,797866.0,female,0,2,standard,1,1,2,1,2.0,1,0,43.0,62.0,55.0,1.0,0.0,0.0,1.0
218.0,663758.0,male,3,6,standard,1,1,1,0,2.0,1,0,57.0,61.0,59.0,0.0,1.0,1.0,0.0
219.0,112937.0,female,4,6,free/reduced,1,1,2,0,2.0,1,0,56.0,57.0,59.0,0.0,1.0,1.0,0.0
220.0,891515.0,female,1,6,free/reduced,1,1,2,1,3.0,1,1,32.0,39.0,38.0,0.0,1.0,0.0,1.0
221.0,840902.0,male,3,3,standard,1,0,1,1,2.0,1,0,95.0,84.0,86.0,0.0,1.0,0.0,1.0
222.0,612869.0,male,2,5,free/reduced,1,3,2,1,2.0,1,0,57.0,54.0,46.0,1.0,0.0,1.0,0.0
223.0,993045.0,male,2,2,free/reduced,0,1,2,1,4.0,1,1,52.0,50.0,52.0,0.0,1.0,0.0,1.0
224.0,278293.0,female,4,0,standard,0,1,1,0,4.0,2,0,80.0,75.0,83.0,0.0,1.0,1.0,0.0
225.0,461592.0,female,1,1,free/reduced,1,0,2,0,1.0,1,1,54.0,70.0,69.0,0.0,1.0,0.0,1.0
226.0,784327.0,male,2,6,standard,1,1,0,1,0.0,2,1,44.0,44.0,43.0,1.0,0.0,0.0,1.0
227.0,671797.0,male,0,5,free/reduced,1,3,2,0,4.0,1,0,67.0,72.0,65.0,0.0,1.0,0.0,1.0
229.0,571315.0,female,3,0,standard,1,0,2,1,2.0,1,0,47.0,57.0,55.0,1.0,0.0,0.0,1.0
231.0,577741.0,male,3,0,standard,1,2,1,0,4.0,1,1,77.0,79.0,75.0,1.0,0.0,1.0,0.0
232.0,216140.0,male,2,3,standard,1,0,1,1,5.0,1,0,76.0,75.0,71.0,0.0,1.0,0.0,1.0
233.0,106788.0,female,2,5,standard,1,2,2,0,1.0,1,0,68.0,78.0,84.0,1.0,0.0,0.0,1.0
234.0,550707.0,female,2,0,free/reduced,0,2,2,1,2.0,1,0,43.0,60.0,63.0,1.0,0.0,0.0,1.0
235.0,351449.0,female,0,5,standard,0,1,1,1,1.0,0,1,74.0,77.0,83.0,1.0,0.0,0.0,1.0
236.0,140897.0,female,3,6,standard,1,2,2,1,2.0,1,2,42.0,62.0,66.0,0.0,1.0,0.0,1.0
237.0,206398.0,male,3,1,free/reduced,1,0,0,0,3.0,0,0,86.0,80.0,80.0,1.0,0.0,0.0,1.0
238.0,966227.0,female,4,6,standard,1,2,2,1,1.0,1,1,71.0,80.0,79.0,1.0,0.0,0.0,1.0
239.0,792238.0,male,4,6,free/reduced,0,1,1,1,3.0,1,1,68.0,60.0,62.0,0.0,1.0,1.0,0.0
240.0,878214.0,female,3,0,free/reduced,1,1,1,0,2.0,1,1,42.0,63.0,59.0,1.0,0.0,0.0,1.0
241.0,957043.0,male,2,5,standard,0,1,0,1,1.0,0,0,92.0,87.0,91.0,0.0,1.0,1.0,0.0
242.0,257826.0,female,3,6,standard,1,1,1,1,2.0,0,0,58.0,66.0,63.0,0.0,1.0,0.0,1.0
244.0,679356.0,female,0,0,free/reduced,1,1,2,1,1.0,1,0,68.0,85.0,77.0,0.0,1.0,0.0,1.0
